Price,Year,Mileage,City,State,Make,Model
23500,2014,46251,El Cajon,CA,Acura,RDXAWD
23500,2015,42699,BROCKTON,MA,Acura,RDXAWD
23685,2015,44722,Hopkins,MN,Acura,RDXAWD
23695,2015,62190,Batavia,OH,Acura,RDXAWD
23777,2013,59371,Waukesha,WI,Acura,RDXAWD
23777,2015,32414,Lodi,NJ,Acura,RDXAWD
23850,2015,38135,Dublin,OH,Acura,RDXAWD
23888,2015,69640,Alcoa,TN,Acura,RDXAWD
23895,2014,38092,Bethlehem,PA,Acura,RDXAWD
23896,2013,32499,Brooklyn Center,MN,Acura,RDXAWD
23909,2015,41295,Chicago,IL,Acura,RDXAWD
23931,2013,62794,Wake Forest,NC,Acura,RDXAWD
23939,2014,63942,Hoffman Estates,IL,Acura,RDXAWD
23969,2014,55415,Hoffman Estates,IL,Acura,RDXAWD
23975,2015,39917,Wappingers Falls,NY,Acura,RDXAWD
23975,2015,58224,Temple Hills,MD,Acura,RDXAWD
23984,2015,45645,Cleveland,OH,Acura,RDXAWD
23988,2013,57060,Bellevue,WA,Acura,RDXAWD
23988,2013,71326,Beaverton,OR,Acura,RDXAWD
23989,2014,37185,Green Brook Township,NJ,Acura,RDXAWD
23990,2013,41309,Wakefield,MA,Acura,RDXAWD
23990,2014,43350,Milford,CT,Acura,RDXAWD
23991,2015,35577,Denville,NJ,Acura,RDXAWD
23994,2015,58273,Henderson,NV,Acura,RDXAWD
23995,2014,47330,Waterbury,CT,Acura,RDXAWD
23995,2014,44324,Bayside,NY,Acura,RDXAWD
23995,2015,37344,Westborough,MA,Acura,RDXAWD
23995,2015,46165,Columbus,OH,Acura,RDXAWD
23995,2015,50131,Bronx,NY,Acura,RDXAWD
23995,2015,63033,Louisville,KY,Acura,RDXAWD
23998,2013,39689,Langhorne,PA,Acura,RDXAWD
23999,2013,21554,Olympia,WA,Acura,RDXAWD
23999,2015,44969,West Palm Beach,FL,Acura,RDXAWD
24000,2014,47705,Naperville,IL,Acura,RDXAWD
24000,2014,43265,St Louis,MO,Acura,RDXAWD
24000,2015,33801,Farmingdale,NY,Acura,RDXAWD
24219,2014,46507,Chantilly,VA,Acura,RDXAWD
24250,2015,48779,Kennesaw,GA,Acura,RDXAWD
24271,2015,65424,RICHFIELD,MN,Acura,RDXAWD
24274,2014,38566,Naples,FL,Acura,RDXAWD
24300,2015,54800,Fairfield,Oh,Acura,RDXAWD
24366,2015,27848,Virginia Beach,VA,Acura,RDXAWD
24477,2015,36009,Akron,OH,Acura,RDXAWD
24477,2015,41490,Akron,OH,Acura,RDXAWD
24490,2015,31275,Sterling,VA,Acura,RDXAWD
24490,2015,41970,Plano,TX,Acura,RDXAWD
24490,2015,57708,Sterling,VA,Acura,RDXAWD
24495,2015,30350,Hopkins,MN,Acura,RDXAWD
24495,2015,29063,Orlando,FL,Acura,RDXAWD
24495,2015,31989,Wappingers Falls,NY,Acura,RDXAWD
24499,2015,33698,Windsor,CO,Acura,RDXAWD
24500,2015,38407,Canton,MA,Acura,RDXAWD
24500,2015,45734,Yonkers,NY,Acura,RDXAWD
24519,2015,46703,Bethesda,MD,Acura,RDXAWD
24533,2013,66006,Westminster,CO,Acura,RDXAWD
24599,2014,20499,Martinez,CA,Acura,RDXAWD
24625,2015,32721,Hopkins,MN,Acura,RDXAWD
24694,2014,41067,Ardmore,PA,Acura,RDXAWD
24697,2015,43875,Dublin,OH,Acura,RDXAWD
24699,2015,51675,Northampton,MA,Acura,RDXAWD
24700,2015,32333,BROCKTON,MA,Acura,RDXAWD
24700,2015,49904,Westmont,IL,Acura,RDXAWD
24728,2015,48470,Greensboro,NC,Acura,RDXAWD
24777,2013,38280,Everett,WA,Acura,RDXAWD
24777,2013,30844,Waukesha,WI,Acura,RDXAWD
24875,2014,40063,Royersford,PA,Acura,RDXAWD
24877,2015,53115,Palmer,MA,Acura,RDXAWD
24880,2013,58912,Canton,NC,Acura,RDXAWD
24885,2014,35789,Lanham,MD,Acura,RDXAWD
24899,2015,38494,Martinsburg,WV,Acura,RDXAWD
24900,2014,55491,Colorado Springs,CO,Acura,RDXAWD
24900,2014,54942,Brookfield,WI,Acura,RDXAWD
24912,2014,34593,Sumner,WA,Acura,RDXAWD
24929,2014,29784,Batavia,NY,Acura,RDXAWD
24936,2013,20584,Bethesda,MD,Acura,RDXAWD
24950,2015,24286,Rockville,MD,Acura,RDXAWD
24965,2015,39630,Wappingers Falls,NY,Acura,RDXAWD
24975,2015,42242,Wappingers Falls,NY,Acura,RDXAWD
24980,2013,41281,Philadelphia,PA,Acura,RDXAWD
24980,2015,39415,Seekonk,MA,Acura,RDXAWD
24988,2015,46119,Littleton,NH,Acura,RDXAWD
24995,2013,62716,Blackwood,NJ,Acura,RDXAWD
24995,2014,24572,Bronx,NY,Acura,RDXAWD
24995,2014,37853,Langhorne,PA,Acura,RDXAWD
24995,2015,28445,Worthington,OH,Acura,RDXAWD
24995,2015,35437,Wappingers Falls,NY,Acura,RDXAWD
24995,2015,34115,Springfield,VA,Acura,RDXAWD
24997,2013,29544,Conroe,TX,Acura,RDXAWD
24999,2015,34214,Hoffman Estates,IL,Acura,RDXAWD
24999,2015,23960,Colorado Springs,CO,Acura,RDXAWD
24999,2015,31636,Farmington,NY,Acura,RDXAWD
25000,2014,54247,Colorado Springs,CO,Acura,RDXAWD
25000,2014,35957,Farmingdale,NY,Acura,RDXAWD
25000,2014,37083,Farmingdale,NY,Acura,RDXAWD
25000,2014,35335,Larchmont,NY,Acura,RDXAWD
25000,2015,41112,Golden,CO,Acura,RDXAWD
25000,2015,35341,Elmhurst,IL,Acura,RDXAWD
25090,2014,52000,Centennial,CO,Acura,RDXAWD
25121,2015,38519,Bay Shore,NY,Acura,RDXAWD
25194,2015,68278,Nashville,TN,Acura,RDXAWD
25200,2015,45235,Ardmore,PA,Acura,RDXAWD
25230,2015,42215,Buford,GA,Acura,RDXAWD
25299,2016,9215,Woods Cross,UT,Acura,RDXAWD
25388,2013,59914,Portland,OR,Acura,RDXAWD
25399,2015,45849,Raleigh,NC,Acura,RDXAWD
25455,2015,34535,Bethesda,MD,Acura,RDXAWD
25480,2014,49753,Philadelphia,PA,Acura,RDXAWD
25488,2014,58605,Tacoma,WA,Acura,RDXAWD
25490,2014,45643,Aurora,CO,Acura,RDXAWD
25490,2015,47381,Sterling,VA,Acura,RDXAWD
25499,2015,43044,Concord,CA,Acura,RDXAWD
25500,2015,44890,Saco,ME,Acura,RDXAWD
25509,2014,33845,Morton Grove,IL,Acura,RDXAWD
25524,2014,12222,Brooklyn,NY,Acura,RDXAWD
25552,2015,34987,Bloomington,MN,Acura,RDXAWD
25582,2015,48849,Arlington,TX,Acura,RDXAWD
25599,2014,42296,Verona,NJ,Acura,RDXAWD
25614,2014,29100,Indianapolis,IN,Acura,RDXAWD
25688,2015,30160,Miami,FL,Acura,RDXAWD
25695,2015,37324,Wappingers Falls,NY,Acura,RDXAWD
25698,2014,33739,Palatine,IL,Acura,RDXAWD
25698,2015,35298,Westborough,MA,Acura,RDXAWD
25700,2015,40309,Littleton,CO,Acura,RDXAWD
25777,2015,39203,Hillside,NJ,Acura,RDXAWD
25780,2014,43342,Lexington,KY,Acura,RDXAWD
25782,2015,24548,Roswell,GA,Acura,RDXAWD
25875,2015,54102,Manchester,MO,Acura,RDXAWD
25882,2013,29896,Jenkintown,PA,Acura,RDXAWD
25883,2014,43016,Chesapeake,VA,Acura,RDXAWD
25895,2015,20613,Wappingers Falls,NY,Acura,RDXAWD
25895,2015,40959,Bay Shore,NY,Acura,RDXAWD
25895,2015,16712,Wappingers Falls,NY,Acura,RDXAWD
25898,2015,26241,Patchogue,NY,Acura,RDXAWD
25900,2014,57472,Naperville,IL,Acura,RDXAWD
25900,2015,44499,Eden Prairie,MN,Acura,RDXAWD
25914,2015,18138,Bay Shore,NY,Acura,RDXAWD
25914,2015,26892,Bay Shore,NY,Acura,RDXAWD
25929,2014,56326,Hoffman Estates,IL,Acura,RDXAWD
25930,2014,50025,Buford,GA,Acura,RDXAWD
25950,2015,28198,Gaithersburg,MD,Acura,RDXAWD
25950,2015,53654,Mchenry,IL,Acura,RDXAWD
25965,2015,21655,Wappingers Falls,NY,Acura,RDXAWD
25968,2015,43439,Cincinnati,OH,Acura,RDXAWD
25969,2015,48463,Hoffman Estates,IL,Acura,RDXAWD
25969,2015,30795,Hoffman Estates,IL,Acura,RDXAWD
25970,2015,31282,Fredericksburg,VA,Acura,RDXAWD
25974,2015,35718,Woodbridge,VA,Acura,RDXAWD
25980,2015,34560,Fredericksburg,VA,Acura,RDXAWD
25981,2015,35029,Bethesda,MD,Acura,RDXAWD
25990,2015,28221,Virginia Beach,VA,Acura,RDXAWD
25991,2015,38331,Minneapolis,MN,Acura,RDXAWD
25994,2014,28878,Ardmore,PA,Acura,RDXAWD
25995,2013,13640,Worthington,OH,Acura,RDXAWD
25995,2015,29692,Alexandria,VA,Acura,RDXAWD
25995,2015,32814,Wantagh,NY,Acura,RDXAWD
25995,2015,54596,Rochester,NY,Acura,RDXAWD
25995,2015,29208,Wappingers Falls,NY,Acura,RDXAWD
25995,2015,29330,Wappingers Falls,NY,Acura,RDXAWD
25998,2014,30714,West Chester,PA,Acura,RDXAWD
25999,2015,35021,Cambridge,MA,Acura,RDXAWD
25999,2015,48076,Concord,CA,Acura,RDXAWD
25999,2016,36391,Orlando,FL,Acura,RDXAWD
26000,2015,27930,Cranston,RI,Acura,RDXAWD
26000,2015,33270,Falls Church,VA,Acura,RDXAWD
26000,2015,41321,Littleton,CO,Acura,RDXAWD
26000,2015,33270,Westmont,IL,Acura,RDXAWD
26000,2015,54828,Tulsa,OK,Acura,RDXAWD
26000,2015,36426,Framingham,MA,Acura,RDXAWD
26092,2015,44070,Fredericksburg,VA,Acura,RDXAWD
26181,2015,36232,Milford,CT,Acura,RDXAWD
26198,2015,39208,Groton,CT,Acura,RDXAWD
26215,2015,14160,Brooklyn,NY,Acura,RDXAWD
26226,2015,23591,Chicago,IL,Acura,RDXAWD
26273,2015,31264,Bethesda,MD,Acura,RDXAWD
26290,2014,38208,Walla Walla,WA,Acura,RDXAWD
26300,2014,12431,Summit,NJ,Acura,RDXAWD
26309,2015,31340,Verona,NJ,Acura,RDXAWD
26450,2015,25613,Palm Harbor,FL,Acura,RDXAWD
26450,2015,45869,Auburn,MA,Acura,RDXAWD
26480,2015,47912,Lakewood,CO,Acura,RDXAWD
26490,2015,18134,New York,NY,Acura,RDXAWD
26490,2015,28413,Kennesaw,GA,Acura,RDXAWD
26493,2015,59811,Boulder,CO,Acura,RDXAWD
26495,2013,19760,Roslyn,NY,Acura,RDXAWD
26495,2014,32503,Suffolk,VA,Acura,RDXAWD
26495,2015,23814,Roslyn,NY,Acura,RDXAWD
26495,2015,38512,Ellicott City,MD,Acura,RDXAWD
26495,2015,49174,Groton,CT,Acura,RDXAWD
26497,2014,51298,Olathe,KS,Acura,RDXAWD
26498,2015,26436,Bay Shore,NY,Acura,RDXAWD
26500,2015,30993,Wilmington,NC,Acura,RDXAWD
26500,2015,30470,Amesbury,MA,Acura,RDXAWD
26500,2015,21153,Long Island City,NY,Acura,RDXAWD
26500,2015,24147,Farmingdale,NY,Acura,RDXAWD
26500,2015,33065,Westborough,MA,Acura,RDXAWD
26567,2015,28681,Springfield,NJ,Acura,RDXAWD
26588,2013,46649,Colorado Springs,CO,Acura,RDXAWD
26597,2015,30491,Dublin,OH,Acura,RDXAWD
26599,2015,41056,Denville,NJ,Acura,RDXAWD
26600,2014,61556,Portland,OR,Acura,RDXAWD
26600,2015,45494,Seekonk,MA,Acura,RDXAWD
26633,2014,43406,Edmonds,WA,Acura,RDXAWD
26648,2015,48397,Tewksbury,MA,Acura,RDXAWD
26650,2015,27071,Gaithersburg,MD,Acura,RDXAWD
26699,2017,4188,Las Vegas,NV,Acura,RDXAWD
26750,2015,37595,Owings Mills,MD,Acura,RDXAWD
26775,2014,44972,Puyallup,WA,Acura,RDXAWD
26781,2015,46814,Duluth,GA,Acura,RDXAWD
26800,2014,48988,Merrillville,IN,Acura,RDXAWD
26800,2015,41865,Naperville,IL,Acura,RDXAWD
26851,2015,26365,Bethesda,MD,Acura,RDXAWD
26881,2014,30659,Jenkintown,PA,Acura,RDXAWD
26887,2015,32667,Denver,CO,Acura,RDXAWD
26889,2015,43893,Dublin,OH,Acura,RDXAWD
26900,2014,44596,Naperville,IL,Acura,RDXAWD
26900,2015,35314,Montgomeryville,PA,Acura,RDXAWD
26900,2015,33433,Wilkes-Barre,PA,Acura,RDXAWD
26900,2015,47763,Naperville,IL,Acura,RDXAWD
26900,2015,50582,Middleton,WI,Acura,RDXAWD
26917,2015,33487,Chesapeake,VA,Acura,RDXAWD
26918,2015,36635,Columbia,MO,Acura,RDXAWD
26935,2014,35554,Langhorne,PA,Acura,RDXAWD
26935,2015,26905,Rochelle Park,NJ,Acura,RDXAWD
26953,2015,33579,Larchmont,NY,Acura,RDXAWD
26954,2015,51437,Louisville,KY,Acura,RDXAWD
26963,2014,36992,Sumner,WA,Acura,RDXAWD
26965,2015,27811,Wappingers Falls,NY,Acura,RDXAWD
26966,2014,21610,Sumner,WA,Acura,RDXAWD
26977,2015,29677,Waukesha,WI,Acura,RDXAWD
26985,2015,29667,Dublin,OH,Acura,RDXAWD
26988,2015,30050,Scarsdale,NY,Acura,RDXAWD
26988,2015,38833,Fremont,CA,Acura,RDXAWD
26988,2016,27498,Fort Worth,TX,Acura,RDXAWD
26990,2015,26562,Overland Park,KS,Acura,RDXAWD
26993,2015,50028,Lynnwood,WA,Acura,RDXAWD
26995,2014,46941,Little Rock,AR,Acura,RDXAWD
26995,2015,16098,Roslyn,NY,Acura,RDXAWD
26995,2015,22836,Wappingers Falls,NY,Acura,RDXAWD
26995,2015,24232,Merrillville,IN,Acura,RDXAWD
26995,2015,28051,Montgomeryville,PA,Acura,RDXAWD
26995,2015,34976,Watertown,MA,Acura,RDXAWD
26995,2015,37636,Langhorne,PA,Acura,RDXAWD
26995,2015,35168,Pelham,AL,Acura,RDXAWD
26995,2015,43577,Stonington,CT,Acura,RDXAWD
26995,2015,25039,Wappingers Falls,NY,Acura,RDXAWD
26996,2015,43487,Royersford,PA,Acura,RDXAWD
26998,2015,24232,Kirkland,WA,Acura,RDXAWD
26999,2014,38824,Hoffman Estates,IL,Acura,RDXAWD
26999,2015,33964,Gastonia,NC,Acura,RDXAWD
26999,2015,46612,Denville,NJ,Acura,RDXAWD
26999,2016,29656,Orlando,FL,Acura,RDXAWD
27000,2015,35826,St Louis,MO,Acura,RDXAWD
27000,2015,54550,South Charleston,WV,Acura,RDXAWD
27058,2015,31065,Latham,NY,Acura,RDXAWD
27191,2015,24534,Minneapolis,MN,Acura,RDXAWD
27198,2015,36819,Palatine,IL,Acura,RDXAWD
27271,2015,30939,Bay Shore,NY,Acura,RDXAWD
27290,2015,26506,Reading,PA,Acura,RDXAWD
27300,2015,21286,Pittsburgh,PA,Acura,RDXAWD
27385,2015,33399,Dublin,OH,Acura,RDXAWD
27390,2015,35991,Milford,MA,Acura,RDXAWD
27394,2015,30515,Ardmore,PA,Acura,RDXAWD
27399,2015,16571,Denville,NJ,Acura,RDXAWD
27426,2016,40113,Morton Grove,IL,Acura,RDXAWD
27438,2015,45152,Springfield,NJ,Acura,RDXAWD
27439,2015,25476,Larchmont,NY,Acura,RDXAWD
27444,2015,23833,Denville,NJ,Acura,RDXAWD
27444,2015,36393,Jenkintown,PA,Acura,RDXAWD
27445,2015,36679,Denville,NJ,Acura,RDXAWD
27458,2015,27478,Dover,DE,Acura,RDXAWD
27465,2015,37774,Langhorne,PA,Acura,RDXAWD
27488,2015,42239,Ventura,CA,Acura,RDXAWD
27489,2015,30194,Dallas,TX,Acura,RDXAWD
27490,2015,31154,Plano,TX,Acura,RDXAWD
27494,2015,16464,Bronx,NY,Acura,RDXAWD
27495,2015,14141,Springfield,VA,Acura,RDXAWD
27495,2015,36935,Arlington Heights,IL,Acura,RDXAWD
27497,2015,15800,Reading,PA,Acura,RDXAWD
27499,2015,22919,Montgomeryville,PA,Acura,RDXAWD
27500,2015,50608,East Wenatchee,WA,Acura,RDXAWD
27550,2015,23996,St Louis,MO,Acura,RDXAWD
27685,2015,20464,Dublin,OH,Acura,RDXAWD
27698,2015,15988,West Chester,PA,Acura,RDXAWD
27706,2015,18905,Larchmont,NY,Acura,RDXAWD
27720,2016,6943,Stamford,CT,Acura,RDXAWD
27750,2015,26878,Montgomeryville,PA,Acura,RDXAWD
27770,2015,30719,Limerick,PA,Acura,RDXAWD
27785,2015,37752,Dublin,OH,Acura,RDXAWD
27798,2015,29869,Roswell,GA,Acura,RDXAWD
27800,2015,30048,Wilmington,NC,Acura,RDXAWD
27800,2015,22268,Golden Valley,MN,Acura,RDXAWD
27800,2015,23255,Golden Valley,MN,Acura,RDXAWD
27800,2015,23640,Golden Valley,MN,Acura,RDXAWD
27800,2015,20504,Middletown,NY,Acura,RDXAWD
27819,2015,34950,Larchmont,NY,Acura,RDXAWD
27824,2015,37421,Auburn,MA,Acura,RDXAWD
27877,2014,34056,Ashland,OR,Acura,RDXAWD
27888,2015,22900,Santa Clara,CA,Acura,RDXAWD
27890,2015,27149,Montgomeryville,PA,Acura,RDXAWD
27900,2015,25483,Naperville,IL,Acura,RDXAWD
27900,2015,39770,Ventura,CA,Acura,RDXAWD
27900,2015,46166,Naperville,IL,Acura,RDXAWD
27915,2015,18798,Anniston,AL,Acura,RDXAWD
27930,2015,30295,Latham,NY,Acura,RDXAWD
27958,2015,24244,Highlands Ranch,CO,Acura,RDXAWD
27970,2015,35860,Fredericksburg,VA,Acura,RDXAWD
27990,2015,32971,Glendale Heights,IL,Acura,RDXAWD
27991,2015,24832,Minneapolis,MN,Acura,RDXAWD
27994,2015,31200,West Chester,PA,Acura,RDXAWD
27995,2015,21565,Wantagh,NY,Acura,RDXAWD
27995,2015,24712,Roslyn,NY,Acura,RDXAWD
27995,2015,23403,Mount Laurel,NJ,Acura,RDXAWD
27995,2015,23993,Langhorne,PA,Acura,RDXAWD
27995,2015,34060,Lynnwood,WA,Acura,RDXAWD
27995,2015,36475,Canton,CT,Acura,RDXAWD
27995,2015,36688,Canton,CT,Acura,RDXAWD
27995,2015,35123,Orem,UT,Acura,RDXAWD
27995,2015,37421,Langhorne,PA,Acura,RDXAWD
27995,2015,30872,Canton,CT,Acura,RDXAWD
27995,2016,25059,Cleveland,OH,Acura,RDXAWD
27998,2015,26495,Colorado Springs,CO,Acura,RDXAWD
27999,2015,21262,Naples,FL,Acura,RDXAWD
27999,2015,45885,Cambridge,MA,Acura,RDXAWD
27999,2015,38311,Concord,CA,Acura,RDXAWD
27999,2017,13030,East Haven,CT,Acura,RDXAWD
28000,2015,22925,Falls Church,VA,Acura,RDXAWD
28000,2015,38827,Tulsa,OK,Acura,RDXAWD
28194,2015,24701,Ardmore,PA,Acura,RDXAWD
28198,2015,26831,Palatine,IL,Acura,RDXAWD
28276,2015,45823,Langhorne,PA,Acura,RDXAWD
28287,2015,20139,Woodside,NY,Acura,RDXAWD
28290,2015,31511,Richmond,VA,Acura,RDXAWD
28291,2016,31119,Auburn,MA,Acura,RDXAWD
28300,2015,32562,Seekonk,MA,Acura,RDXAWD
28364,2015,43556,Louisville,KY,Acura,RDXAWD
28387,2015,28547,Springfield,NJ,Acura,RDXAWD
28429,2015,34206,Knoxville,TN,Acura,RDXAWD
28445,2015,34884,Rochelle Park,NJ,Acura,RDXAWD
28483,2015,20898,Jenkintown,PA,Acura,RDXAWD
28490,2015,22878,Plano,TX,Acura,RDXAWD
28491,2016,30912,Elmhurst,IL,Acura,RDXAWD
28494,2015,14962,Wantagh,NY,Acura,RDXAWD
28495,2015,21046,Montgomeryville,PA,Acura,RDXAWD
28495,2015,34691,Charlotte,NC,Acura,RDXAWD
28500,2014,26557,Merrillville,IN,Acura,RDXAWD
28500,2015,28734,Lynnwood,WA,Acura,RDXAWD
28500,2015,34199,Gaithersburg,MD,Acura,RDXAWD
28554,2015,15690,Thousand Oaks,CA,Acura,RDXAWD
28559,2015,32900,Littleton,CO,Acura,RDXAWD
28577,2015,25943,Cincinnati,OH,Acura,RDXAWD
28599,2016,3340,Post Falls,ID,Acura,RDXAWD
28631,2015,15264,Larchmont,NY,Acura,RDXAWD
28695,2014,40156,Tukwila,WA,Acura,RDXAWD
28700,2015,32794,Pittsburgh,PA,Acura,RDXAWD
28708,2015,17352,Larchmont,NY,Acura,RDXAWD
28737,2015,11970,Larchmont,NY,Acura,RDXAWD
28750,2015,36111,Verona,NJ,Acura,RDXAWD
28784,2016,25050,Chantilly,VA,Acura,RDXAWD
28835,2015,23342,Rochelle Park,NJ,Acura,RDXAWD
28843,2015,29062,Louisville,KY,Acura,RDXAWD
28870,2015,42674,Bellevue,WA,Acura,RDXAWD
28883,2015,18229,Oakdale,NY,Acura,RDXAWD
28888,2015,13385,Scarsdale,NY,Acura,RDXAWD
28888,2015,27028,Scarsdale,NY,Acura,RDXAWD
28888,2015,30518,Scarsdale,NY,Acura,RDXAWD
28888,2015,21230,Scarsdale,NY,Acura,RDXAWD
28894,2015,16373,Ardmore,PA,Acura,RDXAWD
28900,2015,21571,Chicago,IL,Acura,RDXAWD
28900,2015,19205,Westmont,IL,Acura,RDXAWD
28900,2015,21491,Glen Burnie,MD,Acura,RDXAWD
28900,2015,29212,Chicago,IL,Acura,RDXAWD
28900,2015,42783,Middleton,WI,Acura,RDXAWD
28900,2015,40068,Chicago,IL,Acura,RDXAWD
28932,2016,23480,Chantilly,VA,Acura,RDXAWD
28958,2015,48653,Glenview,IL,Acura,RDXAWD
28979,2015,27012,Indianapolis,IN,Acura,RDXAWD
28980,2015,43185,Fort Collins,CO,Acura,RDXAWD
28980,2015,21188,Pleasanton,CA,Acura,RDXAWD
28988,2015,9849,Scarsdale,NY,Acura,RDXAWD
28988,2015,21732,Scarsdale,NY,Acura,RDXAWD
28988,2015,22494,Scarsdale,NY,Acura,RDXAWD
28988,2015,38969,Portland,OR,Acura,RDXAWD
28991,2015,16985,Minneapolis,MN,Acura,RDXAWD
28991,2015,41140,Minneapolis,MN,Acura,RDXAWD
28991,2015,44348,Brunswick,GA,Acura,RDXAWD
28994,2015,19728,Renton,WA,Acura,RDXAWD
28995,2015,18388,Wantagh,NY,Acura,RDXAWD
28995,2015,24032,Bedford,TX,Acura,RDXAWD
28998,2015,17270,Palatine,IL,Acura,RDXAWD
28998,2015,18959,Palatine,IL,Acura,RDXAWD
29000,2015,10984,Burlingame,CA,Acura,RDXAWD
29000,2015,36384,Colorado Springs,CO,Acura,RDXAWD
29200,2016,20224,BROCKTON,MA,Acura,RDXAWD
29288,2015,27036,Lynnwood,WA,Acura,RDXAWD
29288,2016,77232,Mt. Juliet,TN,Acura,RDXAWD
29394,2015,17580,Larchmont,NY,Acura,RDXAWD
29488,2015,17460,Scarsdale,NY,Acura,RDXAWD
29488,2015,13433,Scarsdale,NY,Acura,RDXAWD
29488,2016,28000,Mt. Juliet,TN,Acura,RDXAWD
29491,2016,37466,Elmhurst,IL,Acura,RDXAWD
29495,2015,25671,Roslyn,NY,Acura,RDXAWD
29495,2015,25934,Rochelle Park,NJ,Acura,RDXAWD
29495,2015,35797,Wantagh,NY,Acura,RDXAWD
29500,2015,47617,Merrillville,IN,Acura,RDXAWD
29500,2016,27556,Falls Church,VA,Acura,RDXAWD
29552,2015,12782,West Chester,PA,Acura,RDXAWD
29566,2015,19389,Larchmont,NY,Acura,RDXAWD
29687,2015,18321,Springfield,NJ,Acura,RDXAWD
29700,2014,28959,Portland,OR,Acura,RDXAWD
29750,2016,35731,Alexandria,VA,Acura,RDXAWD
29755,2016,28900,Latham,NY,Acura,RDXAWD
29786,2015,33863,Waukesha,WI,Acura,RDXAWD
29797,2016,39494,Moonachie,NJ,Acura,RDXAWD
29856,2015,20503,Knoxville,TN,Acura,RDXAWD
29882,2016,23869,Jenkintown,PA,Acura,RDXAWD
29888,2015,38424,Tukwila,WA,Acura,RDXAWD
29888,2016,23016,Scarsdale,NY,Acura,RDXAWD
29900,2015,32886,Naperville,IL,Acura,RDXAWD
29900,2015,32195,Cary,NC,Acura,RDXAWD
29945,2015,36436,Milford,CT,Acura,RDXAWD
29968,2015,7805,Springfield,NJ,Acura,RDXAWD
29968,2015,31964,Springfield,NJ,Acura,RDXAWD
29971,2014,21277,Ashland,OR,Acura,RDXAWD
29987,2015,32157,Salem,OR,Acura,RDXAWD
29988,2015,10045,Gaithersburg,MD,Acura,RDXAWD
29990,2015,25071,WEST CHESTER,PA,Acura,RDXAWD
29995,2016,24658,Clinton,NJ,Acura,RDXAWD
29995,2016,49604,Greenville,SC,Acura,RDXAWD
30000,2015,31009,Colorado Springs,CO,Acura,RDXAWD
30000,2015,12469,Farmingdale,NY,Acura,RDXAWD
30000,2016,39169,Lansing,IL,Acura,RDXAWD
30081,2015,12194,Morton Grove,IL,Acura,RDXAWD
30488,2015,20139,Playa Vista,CA,Acura,RDXAWD
30495,2016,19041,Weatherford,TX,Acura,RDXAWD
30500,2015,9537,St Louis,MO,Acura,RDXAWD
30500,2016,22914,Falls Church,VA,Acura,RDXAWD
30508,2016,12713,Woodside,NY,Acura,RDXAWD
30686,2015,7536,Springfield,NJ,Acura,RDXAWD
30887,2016,23172,Larchmont,NY,Acura,RDXAWD
30900,2016,16812,Alexandria,VA,Acura,RDXAWD
30926,2015,6667,Larchmont,NY,Acura,RDXAWD
30939,2015,16123,Hoffman Estates,IL,Acura,RDXAWD
30971,2016,19662,Ellicott City,MD,Acura,RDXAWD
30980,2015,38947,Lakewood,CO,Acura,RDXAWD
30995,2015,29077,Springfield,NJ,Acura,RDXAWD
30995,2015,29800,Springfield,NJ,Acura,RDXAWD
30995,2017,10689,Scarsdale,NY,Acura,RDXAWD
30999,2016,33817,South Charleston,WV,Acura,RDXAWD
31000,2016,55926,Boone,NC,Acura,RDXAWD
31195,2016,16555,Indianapolis,IN,Acura,RDXAWD
31245,2016,29521,Raynham,MA,Acura,RDXAWD
31290,2015,13998,Englewood,CO,Acura,RDXAWD
31333,2016,24750,Colorado Springs,CO,Acura,RDXAWD
31436,2016,11265,Larchmont,NY,Acura,RDXAWD
31492,2016,21649,Minneapolis,MN,Acura,RDXAWD
31500,2016,18604,Westmont,IL,Acura,RDXAWD
31500,2016,40748,Omaha,NE,Acura,RDXAWD
31500,2017,18948,Elmhurst,IL,Acura,RDXAWD
31594,2016,35891,Ardmore,PA,Acura,RDXAWD
31776,2016,38373,Schererville,IN,Acura,RDXAWD
31899,2016,24585,Indianapolis,IN,Acura,RDXAWD
31900,2016,29822,Elgin,IL,Acura,RDXAWD
31978,2016,13477,Larchmont,NY,Acura,RDXAWD
31980,2016,14567,Salem,VA,Acura,RDXAWD
31990,2015,26482,Overland Park,KS,Acura,RDXAWD
31995,2016,15188,Langhorne,PA,Acura,RDXAWD
31995,2017,3354,West Nyack,NY,Acura,RDXAWD
31996,2017,6564,Chantilly,VA,Acura,RDXAWD
31997,2017,8646,West Chester,PA,Acura,RDXAWD
31998,2015,10612,Fayetteville,AR,Acura,RDXAWD
31998,2015,12489,Palatine,IL,Acura,RDXAWD
32198,2016,37639,Palatine,IL,Acura,RDXAWD
32398,2016,16346,Palatine,IL,Acura,RDXAWD
32497,2016,20335,Buffalo,MN,Acura,RDXAWD
32499,2016,13175,Denville,NJ,Acura,RDXAWD
32552,2016,20197,Jenkintown,PA,Acura,RDXAWD
32595,2016,14320,Indianapolis,IN,Acura,RDXAWD
32680,2015,16947,Colorado Springs,CO,Acura,RDXAWD
32688,2017,16407,Plantation,FL,Acura,RDXAWD
32900,2016,23736,Williamstown,NJ,Acura,RDXAWD
32927,2017,12177,Overland Park,KS,Acura,RDXAWD
